order_id,order_date,product_id,product_name,variant,category,supplier,sales_channel,region,payment_method,quantity,unit_price,discount_pct,gross_sales,net_sales,cost,profit,month,week,margin_pct
ORD-502490,2025-06-27,SKU-1020,Electric Kettle,Premium,Home & Kitchen,Peak Imports,Retail Store,Bandung,E-Wallet,1,73.42,0.0,73.42,73.42,57.33,16.09,2025-06,2025-06-23/2025-06-29,0.2191500953418687
ORD-502491,2025-10-25,SKU-1025,Desk Lamp,Standard,Home & Kitchen,Urban Source Ltd.,Online,Jakarta,E-Wallet,1,104.17,0.0,104.17,104.17,78.6,25.57,2025-10,2025-10-20/2025-10-26,0.2454641451473553
ORD-502492,2025-12-14,SKU-1046,Moisturizer,Premium,Beauty,Peak Imports,Online,Medan,E-Wallet,1,8.32,0.0,8.32,8.32,4.59,3.73,2025-12,2025-12-08/2025-12-14,0.44831730769230765
ORD-502493,2025-01-01,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Marketplace,Surabaya,E-Wallet,3,33.1,0.0,99.3,99.3,54.93,44.37,2025-01,2024-12-30/2025-01-05,0.4468277945619335
ORD-502494,2025-08-10,SKU-1056,Resistance Bands,Pro,Sports,Nova Supply Co.,Online,Makassar,Card,2,37.19,0.1,74.38,66.94,43.72,23.22,2025-08,2025-08-04/2025-08-10,0.3468778010158351
ORD-502495,2025-11-02,SKU-1049,Makeup Brush Set,Standard,Beauty,Nova Supply Co.,Online,Jakarta,Card,2,34.46,0.1,68.92,62.03,51.36,10.67,2025-11,2025-10-27/2025-11-02,0.17201354183459616
ORD-502496,2025-12-25,SKU-1021,Electric Kettle,Pro,Home & Kitchen,Aster Distribution,Marketplace,Bandung,Card,1,84.19,0.1,84.19,75.77,57.93,17.84,2025-12,2025-12-22/2025-12-28,0.2354493863006467
ORD-502497,2025-01-29,SKU-1035,Monitor Stand,Standard,Office,Brightline Wholesale,Retail Store,Surabaya,E-Wallet,1,61.43,0.05,61.43,58.36,33.7,24.66,2025-01,2025-01-27/2025-02-02,0.42254969156956823
ORD-502498,2025-11-01,SKU-1038,Desk Organizer,Premium,Office,Urban Source Ltd.,Retail Store,Yogyakarta,Card,2,47.71,0.0,95.42,95.42,70.06,25.36,2025-11,2025-10-27/2025-11-02,0.26577237476420035
ORD-502499,2025-10-04,SKU-1026,Desk Lamp,Premium,Home & Kitchen,Peak Imports,Online,Jakarta,Card,1,42.39,0.0,42.39,42.39,31.28,11.11,2025-10,2025-09-29/2025-10-05,0.2620901155933003
ORD-502500,2025-09-22,SKU-1036,Monitor Stand,Premium,Office,Nova Supply Co.,Online,Bandung,Card,1,158.85,0.05,158.85,150.91,110.27,40.64,2025-09,2025-09-22/2025-09-28,0.26929958253263536
ORD-502501,2025-08-02,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Retail Store,Semarang,Card,1,33.1,0.0,33.1,33.1,18.31,14.79,2025-08,2025-07-28/2025-08-03,0.4468277945619335
ORD-502502,2025-07-11,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Marketplace,Yogyakarta,Cash,1,33.1,0.1,33.1,29.79,18.31,11.48,2025-07,2025-07-07/2025-07-13,0.38536421617992617
ORD-502503,2025-02-05,SKU-1011,USB-C Hub,Premium,Electronics,Urban Source Ltd.,Retail Store,Makassar,Cash,1,116.31,0.0,116.31,116.31,63.87,52.44,2025-02,2025-02-03/2025-02-09,0.4508640701573381
ORD-502504,2025-02-16,SKU-1012,USB-C Hub,Pro,Electronics,Nova Supply Co.,Online,Bandung,Bank Transfer,1,66.9,0.0,66.9,66.9,46.06,20.84,2025-02,2025-02-10/2025-02-16,0.3115097159940209
ORD-502505,2025-12-12,SKU-1031,Notebook,Standard,Office,Brightline Wholesale,Retail Store,Bandung,E-Wallet,1,36.9,0.0,36.9,36.9,23.06,13.84,2025-12,2025-12-08/2025-12-14,0.3750677506775068
ORD-502506,2025-09-21,SKU-1019,Electric Kettle,Standard,Home & Kitchen,Nova Supply Co.,Marketplace,Semarang,E-Wallet,1,88.16,0.0,88.16,88.16,53.02,35.14,2025-09,2025-09-15/2025-09-21,0.3985934664246824
ORD-502507,2025-03-07,SKU-1012,USB-C Hub,Pro,Electronics,Nova Supply Co.,Marketplace,Makassar,Card,2,66.9,0.05,133.8,127.11,92.12,34.99,2025-03,2025-03-03/2025-03-09,0.2752733852568641
ORD-502508,2025-01-27,SKU-1026,Desk Lamp,Premium,Home & Kitchen,Peak Imports,Online,Jakarta,Bank Transfer,1,42.39,0.0,42.39,42.39,31.28,11.11,2025-01,2025-01-27/2025-02-02,0.2620901155933003
ORD-502509,2025-07-22,SKU-1010,USB-C Hub,Standard,Electronics,Peak Imports,Marketplace,Surabaya,Bank Transfer,3,23.78,0.1,71.34,64.21,55.41,8.8,2025-07,2025-07-21/2025-07-27,0.1370503036910139
ORD-502510,2025-04-20,SKU-1014,Mechanical Keyboard,Premium,Electronics,Nova Supply Co.,Retail Store,Semarang,E-Wallet,2,106.42,0.0,212.84,212.84,148.48,64.36,2025-04,2025-04-14/2025-04-20,0.3023867694042473
ORD-502511,2025-03-03,SKU-1003,Bluetooth Speaker,Pro,Electronics,Brightline Wholesale,Retail Store,Bandung,Card,1,118.47,0.1,118.47,106.62,71.07,35.55,2025-03,2025-03-03/2025-03-09,0.33342712436691047
ORD-502512,2025-02-22,SKU-1031,Notebook,Standard,Office,Brightline Wholesale,Retail Store,Semarang,Card,1,36.9,0.0,36.9,36.9,23.06,13.84,2025-02,2025-02-17/2025-02-23,0.3750677506775068
ORD-502513,2025-04-11,SKU-1013,Mechanical Keyboard,Standard,Electronics,Nova Supply Co.,Online,Medan,E-Wallet,1,35.15,0.15,35.15,29.88,24.14,5.74,2025-04,2025-04-07/2025-04-13,0.19210174029451138
ORD-502514,2025-12-28,SKU-1027,Desk Lamp,Pro,Home & Kitchen,Brightline Wholesale,Marketplace,Jakarta,Cash,4,72.16,0.15,288.64,245.34,173.32,72.02,2025-12,2025-12-22/2025-12-28,0.2935518056574549
ORD-502515,2025-07-26,SKU-1003,Bluetooth Speaker,Pro,Electronics,Brightline Wholesale,Online,Yogyakarta,Bank Transfer,4,118.47,0.15,473.88,402.8,284.28,118.52,2025-07,2025-07-21/2025-07-27,0.29424031777557097
ORD-502516,2025-01-23,SKU-1011,USB-C Hub,Premium,Electronics,Urban Source Ltd.,Online,Surabaya,Bank Transfer,1,116.31,0.05,116.31,110.49,63.87,46.62,2025-01,2025-01-20/2025-01-26,0.42193863698072226
ORD-502517,2025-08-08,SKU-1040,Office Chair,Premium,Office,Brightline Wholesale,Online,Makassar,E-Wallet,1,159.4,0.15,159.4,135.49,111.42,24.07,2025-08,2025-08-04/2025-08-10,0.1776514871946269
ORD-502518,2025-04-28,SKU-1021,Electric Kettle,Pro,Home & Kitchen,Aster Distribution,Online,Jakarta,Bank Transfer,1,84.19,0.0,84.19,84.19,57.93,26.26,2025-04,2025-04-28/2025-05-04,0.31191352892267493
ORD-502519,2025-06-01,SKU-1009,Power Bank,Pro,Electronics,Nova Supply Co.,Retail Store,Jakarta,Cash,1,120.75,0.15,120.75,102.64,92.43,10.21,2025-06,2025-05-26/2025-06-01,0.0994738893219018
ORD-502520,2025-08-17,SKU-1033,Gel Pen Set,Standard,Office,Aster Distribution,Online,Medan,E-Wallet,2,82.15,0.05,164.3,156.08,130.7,25.38,2025-08,2025-08-11/2025-08-17,0.16260891850333162
ORD-502521,2025-05-05,SKU-1060,Running Belt,Standard,Sports,Nova Supply Co.,Marketplace,Yogyakarta,Cash,1,84.42,0.0,84.42,84.42,48.15,36.27,2025-05,2025-05-05/2025-05-11,0.42963752665245203
ORD-502522,2025-01-26,SKU-1036,Monitor Stand,Premium,Office,Nova Supply Co.,Online,Bandung,E-Wallet,1,158.85,0.05,158.85,150.91,110.27,40.64,2025-01,2025-01-20/2025-01-26,0.26929958253263536
ORD-502523,2025-07-31,SKU-1008,Power Bank,Premium,Electronics,Peak Imports,Online,Jakarta,E-Wallet,1,64.8,0.05,64.8,61.56,35.52,26.04,2025-07,2025-07-28/2025-08-03,0.42300194931773877
ORD-502524,2025-09-14,SKU-1035,Monitor Stand,Standard,Office,Brightline Wholesale,Online,Yogyakarta,Card,1,61.43,0.15,61.43,52.22,33.7,18.52,2025-09,2025-09-08/2025-09-14,0.35465338950593644
ORD-502525,2025-12-18,SKU-1007,Power Bank,Standard,Electronics,Nova Supply Co.,Online,Medan,Card,2,127.25,0.1,254.5,229.05,163.68,65.37,2025-12,2025-12-15/2025-12-21,0.285396201702685
ORD-502526,2025-05-22,SKU-1026,Desk Lamp,Premium,Home & Kitchen,Peak Imports,Marketplace,Surabaya,Card,1,42.39,0.2,42.39,33.91,31.28,2.63,2025-05,2025-05-19/2025-05-25,0.07755824240636981
ORD-502527,2025-01-16,SKU-1044,Sunscreen,Premium,Beauty,Nova Supply Co.,Online,Yogyakarta,Card,1,41.08,0.0,41.08,41.08,31.72,9.36,2025-01,2025-01-13/2025-01-19,0.22784810126582278
ORD-502528,2025-02-01,SKU-1035,Monitor Stand,Standard,Office,Brightline Wholesale,Online,Semarang,Card,4,61.43,0.0,245.72,245.72,134.8,110.92,2025-02,2025-01-27/2025-02-02,0.45140810678821425
ORD-502529,2025-04-10,SKU-1024,Blender,Pro,Home & Kitchen,Aster Distribution,Online,Surabaya,Card,3,59.17,0.15,177.51,150.88,134.88,16.0,2025-04,2025-04-07/2025-04-13,0.10604453870625663
ORD-502530,2025-12-28,SKU-1042,Face Cleanser,Premium,Beauty,Peak Imports,Retail Store,Surabaya,Card,2,31.12,0.05,62.24,59.13,50.32,8.81,2025-12,2025-12-22/2025-12-28,0.14899374260104853
ORD-502531,2025-09-14,SKU-1036,Monitor Stand,Premium,Office,Nova Supply Co.,Online,Surabaya,E-Wallet,1,158.85,0.0,158.85,158.85,110.27,48.58,2025-09,2025-09-08/2025-09-14,0.3058231035568146
ORD-502532,2025-02-25,SKU-1024,Blender,Pro,Home & Kitchen,Aster Distribution,Online,Yogyakarta,Bank Transfer,1,59.17,0.0,59.17,59.17,44.96,14.21,2025-02,2025-02-24/2025-03-02,0.24015548419807337
ORD-502533,2025-08-16,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Online,Jakarta,E-Wallet,1,33.1,0.0,33.1,33.1,18.31,14.79,2025-08,2025-08-11/2025-08-17,0.4468277945619335
ORD-502534,2025-05-22,SKU-1025,Desk Lamp,Standard,Home & Kitchen,Urban Source Ltd.,Marketplace,Surabaya,E-Wallet,1,104.17,0.05,104.17,98.96,78.6,20.36,2025-05,2025-05-19/2025-05-25,0.20573969280517382
ORD-502535,2025-12-25,SKU-1006,Wireless Earbuds,Pro,Electronics,Aster Distribution,Retail Store,Medan,E-Wallet,2,48.0,0.05,96.0,91.2,63.82,27.38,2025-12,2025-12-22/2025-12-28,0.300219298245614
ORD-502536,2025-08-24,SKU-1048,Hair Dryer,Premium,Beauty,Urban Source Ltd.,Marketplace,Bandung,Card,1,35.46,0.05,35.46,33.69,19.77,13.92,2025-08,2025-08-18/2025-08-24,0.41317898486197685
ORD-502537,2025-12-25,SKU-1046,Moisturizer,Premium,Beauty,Peak Imports,Online,Jakarta,E-Wallet,1,8.32,0.0,8.32,8.32,4.59,3.73,2025-12,2025-12-22/2025-12-28,0.44831730769230765
ORD-502538,2025-04-22,SKU-1010,USB-C Hub,Standard,Electronics,Peak Imports,Retail Store,Surabaya,Cash,3,23.78,0.2,71.34,57.07,55.41,1.66,2025-04,2025-04-21/2025-04-27,0.029087086034694235
ORD-502539,2025-03-09,SKU-1041,Face Cleanser,Standard,Beauty,Brightline Wholesale,Retail Store,Surabaya,E-Wallet,1,40.88,0.15,40.88,34.75,26.08,8.67,2025-03,2025-03-03/2025-03-09,0.24949640287769784
ORD-502540,2025-10-26,SKU-1010,USB-C Hub,Standard,Electronics,Peak Imports,Marketplace,Bandung,Bank Transfer,1,23.78,0.1,23.78,21.4,18.47,2.93,2025-10,2025-10-20/2025-10-26,0.1369158878504673
ORD-502541,2025-03-16,SKU-1029,Storage Box,Premium,Home & Kitchen,Aster Distribution,Online,Semarang,Bank Transfer,2,14.45,0.1,28.9,26.01,22.96,3.05,2025-03,2025-03-10/2025-03-16,0.1172625913110342
ORD-502542,2025-11-14,SKU-1024,Blender,Pro,Home & Kitchen,Aster Distribution,Online,Medan,Bank Transfer,1,59.17,0.0,59.17,59.17,44.96,14.21,2025-11,2025-11-10/2025-11-16,0.24015548419807337
ORD-502543,2025-12-12,SKU-1025,Desk Lamp,Standard,Home & Kitchen,Urban Source Ltd.,Online,Jakarta,Bank Transfer,3,104.17,0.05,312.51,296.88,235.8,61.08,2025-12,2025-12-08/2025-12-14,0.20573969280517382
ORD-502544,2025-05-22,SKU-1058,Water Bottle,Premium,Sports,Aster Distribution,Marketplace,Surabaya,Cash,2,48.14,0.05,96.28,91.47,72.04,19.43,2025-05,2025-05-19/2025-05-25,0.2124193724718487
ORD-502545,2025-08-23,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Online,Medan,E-Wallet,2,33.1,0.0,66.2,66.2,36.62,29.58,2025-08,2025-08-18/2025-08-24,0.4468277945619335
ORD-502546,2025-09-15,SKU-1002,Bluetooth Speaker,Premium,Electronics,Nova Supply Co.,Wholesale,Jakarta,Bank Transfer,1,110.05,0.0,110.05,110.05,87.34,22.71,2025-09,2025-09-15/2025-09-21,0.20636074511585645
ORD-502547,2025-10-18,SKU-1005,Wireless Earbuds,Premium,Electronics,Aster Distribution,Online,Medan,Card,1,102.99,0.2,102.99,82.39,60.73,21.66,2025-10,2025-10-13/2025-10-19,0.26289598252215074
ORD-502548,2025-09-20,SKU-1036,Monitor Stand,Premium,Office,Nova Supply Co.,Retail Store,Semarang,Bank Transfer,1,158.85,0.15,158.85,135.02,110.27,24.75,2025-09,2025-09-15/2025-09-21,0.183306176862687
ORD-502549,2025-01-22,SKU-1061,Running Belt,Premium,Sports,Aster Distribution,Online,Surabaya,Cash,1,76.7,0.05,76.7,72.86,43.71,29.15,2025-01,2025-01-20/2025-01-26,0.400082349711776
ORD-502550,2025-04-16,SKU-1019,Electric Kettle,Standard,Home & Kitchen,Nova Supply Co.,Marketplace,Yogyakarta,Card,1,88.16,0.0,88.16,88.16,53.02,35.14,2025-04,2025-04-14/2025-04-20,0.3985934664246824
ORD-502551,2025-02-09,SKU-1036,Monitor Stand,Premium,Office,Nova Supply Co.,Online,Makassar,E-Wallet,1,158.85,0.0,158.85,158.85,110.27,48.58,2025-02,2025-02-03/2025-02-09,0.3058231035568146
ORD-502552,2025-10-23,SKU-1010,USB-C Hub,Standard,Electronics,Peak Imports,Online,Jakarta,E-Wallet,1,23.78,0.0,23.78,23.78,18.47,5.31,2025-10,2025-10-20/2025-10-26,0.22329688814129517
ORD-502553,2025-06-27,SKU-1005,Wireless Earbuds,Premium,Electronics,Aster Distribution,Marketplace,Jakarta,Bank Transfer,1,102.99,0.0,102.99,102.99,60.73,42.26,2025-06,2025-06-23/2025-06-29,0.4103311001068065
ORD-502554,2025-08-27,SKU-1008,Power Bank,Premium,Electronics,Peak Imports,Retail Store,Bandung,Bank Transfer,1,64.8,0.05,64.8,61.56,35.52,26.04,2025-08,2025-08-25/2025-08-31,0.42300194931773877
ORD-502555,2025-08-20,SKU-1050,Makeup Brush Set,Premium,Beauty,Peak Imports,Retail Store,Bandung,Card,1,37.2,0.15,37.2,31.62,25.93,5.69,2025-08,2025-08-18/2025-08-24,0.17994939911448452
ORD-502556,2025-10-04,SKU-1037,Desk Organizer,Standard,Office,Nova Supply Co.,Online,Yogyakarta,E-Wallet,1,24.82,0.0,24.82,24.82,14.08,10.74,2025-10,2025-09-29/2025-10-05,0.43271555197421435
ORD-502557,2025-06-26,SKU-1053,Yoga Mat,Pro,Sports,Brightline Wholesale,Retail Store,Surabaya,Card,1,30.37,0.1,30.37,27.33,19.3,8.03,2025-06,2025-06-23/2025-06-29,0.2938163190633004
ORD-502558,2025-05-02,SKU-1030,Storage Box,Pro,Home & Kitchen,Urban Source Ltd.,Marketplace,Jakarta,Cash,1,61.88,0.0,61.88,61.88,47.95,13.93,2025-05,2025-04-28/2025-05-04,0.22511312217194568
ORD-502559,2025-07-01,SKU-1042,Face Cleanser,Premium,Beauty,Peak Imports,Online,Yogyakarta,Bank Transfer,2,31.12,0.05,62.24,59.13,50.32,8.81,2025-07,2025-06-30/2025-07-06,0.14899374260104853
ORD-502560,2025-05-06,SKU-1046,Moisturizer,Premium,Beauty,Peak Imports,Online,Jakarta,Card,1,8.32,0.0,8.32,8.32,4.59,3.73,2025-05,2025-05-05/2025-05-11,0.44831730769230765
ORD-502561,2025-06-23,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Online,Surabaya,E-Wallet,1,33.1,0.05,33.1,31.44,18.31,13.13,2025-06,2025-06-23/2025-06-29,0.4176208651399491
ORD-502562,2025-01-05,SKU-1010,USB-C Hub,Standard,Electronics,Peak Imports,Online,Makassar,Bank Transfer,1,23.78,0.15,23.78,20.21,18.47,1.74,2025-01,2024-12-30/2025-01-05,0.08609599208312715
ORD-502563,2025-10-20,SKU-1012,USB-C Hub,Pro,Electronics,Nova Supply Co.,Online,Bandung,Card,3,66.9,0.1,200.7,180.63,138.18,42.45,2025-10,2025-10-20/2025-10-26,0.23501079554891216
ORD-502564,2025-11-26,SKU-1011,USB-C Hub,Premium,Electronics,Urban Source Ltd.,Online,Semarang,Card,1,116.31,0.15,116.31,98.86,63.87,34.99,2025-11,2025-11-24/2025-11-30,0.3539348573740644
ORD-502565,2025-05-10,SKU-1043,Sunscreen,Standard,Beauty,Brightline Wholesale,Marketplace,Yogyakarta,Bank Transfer,1,26.13,0.0,26.13,26.13,20.37,5.76,2025-05,2025-05-05/2025-05-11,0.22043628013777267
ORD-502566,2025-07-24,SKU-1007,Power Bank,Standard,Electronics,Nova Supply Co.,Marketplace,Semarang,Bank Transfer,2,127.25,0.0,254.5,254.5,163.68,90.82,2025-07,2025-07-21/2025-07-27,0.35685658153241645
ORD-502567,2025-03-21,SKU-1044,Sunscreen,Premium,Beauty,Nova Supply Co.,Online,Bandung,Card,1,41.08,0.0,41.08,41.08,31.72,9.36,2025-03,2025-03-17/2025-03-23,0.22784810126582278
ORD-502568,2025-01-20,SKU-1025,Desk Lamp,Standard,Home & Kitchen,Urban Source Ltd.,Online,Makassar,Bank Transfer,1,104.17,0.05,104.17,98.96,78.6,20.36,2025-01,2025-01-20/2025-01-26,0.20573969280517382
ORD-502569,2025-05-24,SKU-1006,Wireless Earbuds,Pro,Electronics,Aster Distribution,Retail Store,Bandung,Card,1,48.0,0.0,48.0,48.0,31.91,16.09,2025-05,2025-05-19/2025-05-25,0.33520833333333333
ORD-502570,2025-03-15,SKU-1008,Power Bank,Premium,Electronics,Peak Imports,Online,Surabaya,Cash,2,64.8,0.0,129.6,129.6,71.04,58.56,2025-03,2025-03-10/2025-03-16,0.4518518518518519
ORD-502571,2025-12-03,SKU-1048,Hair Dryer,Premium,Beauty,Urban Source Ltd.,Online,Jakarta,E-Wallet,1,35.46,0.1,35.46,31.91,19.77,12.14,2025-12,2025-12-01/2025-12-07,0.3804450015669069
ORD-502572,2025-04-12,SKU-1040,Office Chair,Premium,Office,Brightline Wholesale,Online,Yogyakarta,Bank Transfer,1,159.4,0.2,159.4,127.52,111.42,16.1,2025-04,2025-04-07/2025-04-13,0.1262547051442911
ORD-502573,2025-09-01,SKU-1036,Monitor Stand,Premium,Office,Nova Supply Co.,Retail Store,Jakarta,Card,1,158.85,0.05,158.85,150.91,110.27,40.64,2025-09,2025-09-01/2025-09-07,0.26929958253263536
ORD-502574,2025-12-16,SKU-1061,Running Belt,Premium,Sports,Aster Distribution,Online,Jakarta,E-Wallet,1,76.7,0.1,76.7,69.03,43.71,25.32,2025-12,2025-12-15/2025-12-21,0.36679704476314645
ORD-502575,2025-07-21,SKU-1040,Office Chair,Premium,Office,Brightline Wholesale,Marketplace,Jakarta,Card,2,159.4,0.2,318.8,255.04,222.84,32.2,2025-07,2025-07-21/2025-07-27,0.1262547051442911
ORD-502576,2025-03-22,SKU-1010,USB-C Hub,Standard,Electronics,Peak Imports,Marketplace,Yogyakarta,Card,1,23.78,0.0,23.78,23.78,18.47,5.31,2025-03,2025-03-17/2025-03-23,0.22329688814129517
ORD-502577,2025-08-16,SKU-1026,Desk Lamp,Premium,Home & Kitchen,Peak Imports,Online,Bandung,Card,1,42.39,0.0,42.39,42.39,31.28,11.11,2025-08,2025-08-11/2025-08-17,0.2620901155933003
ORD-502578,2025-06-15,SKU-1056,Resistance Bands,Pro,Sports,Nova Supply Co.,Online,Bandung,E-Wallet,1,37.19,0.0,37.19,37.19,21.86,15.33,2025-06,2025-06-09/2025-06-15,0.4122075826835171
ORD-502579,2025-05-12,SKU-1010,USB-C Hub,Standard,Electronics,Peak Imports,Online,Jakarta,Bank Transfer,1,23.78,0.1,23.78,21.4,18.47,2.93,2025-05,2025-05-12/2025-05-18,0.1369158878504673
ORD-502580,2025-11-30,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Marketplace,Bandung,Card,1,33.1,0.15,33.1,28.14,18.31,9.83,2025-11,2025-11-24/2025-11-30,0.34932480454868514
ORD-502581,2025-07-05,SKU-1006,Wireless Earbuds,Pro,Electronics,Aster Distribution,Online,Bandung,E-Wallet,1,48.0,0.0,48.0,48.0,31.91,16.09,2025-07,2025-06-30/2025-07-06,0.33520833333333333
ORD-502582,2025-06-18,SKU-1035,Monitor Stand,Standard,Office,Brightline Wholesale,Wholesale,Jakarta,E-Wallet,1,61.43,0.0,61.43,61.43,33.7,27.73,2025-06,2025-06-16/2025-06-22,0.45140810678821425
ORD-502583,2025-09-27,SKU-1037,Desk Organizer,Standard,Office,Nova Supply Co.,Wholesale,Yogyakarta,Card,2,24.82,0.0,49.64,49.64,28.16,21.48,2025-09,2025-09-22/2025-09-28,0.43271555197421435
ORD-502584,2025-07-24,SKU-1029,Storage Box,Premium,Home & Kitchen,Aster Distribution,Wholesale,Medan,Cash,1,14.45,0.05,14.45,13.73,11.48,2.25,2025-07,2025-07-21/2025-07-27,0.1638747268754552
ORD-502585,2025-09-19,SKU-1026,Desk Lamp,Premium,Home & Kitchen,Peak Imports,Marketplace,Semarang,Cash,3,42.39,0.0,127.17,127.17,93.84,33.33,2025-09,2025-09-15/2025-09-21,0.2620901155933003
ORD-502586,2025-09-23,SKU-1054,Resistance Bands,Standard,Sports,Peak Imports,Marketplace,Bandung,E-Wallet,1,67.42,0.0,67.42,67.42,53.25,14.17,2025-09,2025-09-22/2025-09-28,0.21017502224859091
ORD-502587,2025-06-13,SKU-1012,USB-C Hub,Pro,Electronics,Nova Supply Co.,Retail Store,Bandung,Bank Transfer,2,66.9,0.05,133.8,127.11,92.12,34.99,2025-06,2025-06-09/2025-06-15,0.2752733852568641
ORD-502588,2025-02-26,SKU-1036,Monitor Stand,Premium,Office,Nova Supply Co.,Marketplace,Bandung,E-Wallet,1,158.85,0.0,158.85,158.85,110.27,48.58,2025-02,2025-02-24/2025-03-02,0.3058231035568146
ORD-502589,2025-06-22,SKU-1060,Running Belt,Standard,Sports,Nova Supply Co.,Marketplace,Bandung,E-Wallet,4,84.42,0.0,337.68,337.68,192.6,145.08,2025-06,2025-06-16/2025-06-22,0.42963752665245203
ORD-502590,2025-12-09,SKU-1010,USB-C Hub,Standard,Electronics,Peak Imports,Online,Medan,Cash,1,23.78,0.15,23.78,20.21,18.47,1.74,2025-12,2025-12-08/2025-12-14,0.08609599208312715
ORD-502591,2025-05-10,SKU-1034,Gel Pen Set,Premium,Office,Aster Distribution,Online,Medan,Bank Transfer,1,211.77,0.15,211.77,180.0,119.78,60.22,2025-05,2025-05-05/2025-05-11,0.33455555555555555
ORD-502592,2025-12-04,SKU-1009,Power Bank,Pro,Electronics,Nova Supply Co.,Online,Makassar,Bank Transfer,2,120.75,0.0,241.5,241.5,184.86,56.64,2025-12,2025-12-01/2025-12-07,0.23453416149068324
ORD-502593,2025-03-08,SKU-1053,Yoga Mat,Pro,Sports,Brightline Wholesale,Marketplace,Jakarta,E-Wallet,1,30.37,0.1,30.37,27.33,19.3,8.03,2025-03,2025-03-03/2025-03-09,0.2938163190633004
ORD-502594,2025-01-29,SKU-1053,Yoga Mat,Pro,Sports,Brightline Wholesale,Online,Jakarta,Card,1,30.37,0.05,30.37,28.85,19.3,9.55,2025-01,2025-01-27/2025-02-02,0.3310225303292894
ORD-502595,2025-07-03,SKU-1035,Monitor Stand,Standard,Office,Brightline Wholesale,Online,Yogyakarta,E-Wallet,2,61.43,0.1,122.86,110.57,67.4,43.17,2025-07,2025-06-30/2025-07-06,0.39043140092249257
ORD-502596,2025-05-20,SKU-1031,Notebook,Standard,Office,Brightline Wholesale,Wholesale,Makassar,E-Wallet,2,36.9,0.0,73.8,73.8,46.12,27.68,2025-05,2025-05-19/2025-05-25,0.3750677506775068
ORD-502597,2025-06-29,SKU-1011,USB-C Hub,Premium,Electronics,Urban Source Ltd.,Online,Semarang,Bank Transfer,1,116.31,0.0,116.31,116.31,63.87,52.44,2025-06,2025-06-23/2025-06-29,0.4508640701573381
ORD-502598,2025-01-27,SKU-1041,Face Cleanser,Standard,Beauty,Brightline Wholesale,Marketplace,Yogyakarta,E-Wallet,2,40.88,0.1,81.76,73.58,52.16,21.42,2025-01,2025-01-27/2025-02-02,0.29111171513998374
ORD-502599,2025-04-18,SKU-1047,Hair Dryer,Standard,Beauty,Nova Supply Co.,Online,Jakarta,Bank Transfer,1,52.4,0.0,52.4,52.4,41.75,10.65,2025-04,2025-04-14/2025-04-20,0.20324427480916032
ORD-502600,2025-05-25,SKU-1035,Monitor Stand,Standard,Office,Brightline Wholesale,Online,Jakarta,E-Wallet,2,61.43,0.1,122.86,110.57,67.4,43.17,2025-05,2025-05-19/2025-05-25,0.39043140092249257
ORD-502601,2025-09-23,SKU-1036,Monitor Stand,Premium,Office,Nova Supply Co.,Retail Store,Semarang,Card,3,158.85,0.15,476.55,405.07,330.81,74.26,2025-09,2025-09-22/2025-09-28,0.183326338657516
ORD-502602,2025-11-30,SKU-1037,Desk Organizer,Standard,Office,Nova Supply Co.,Marketplace,Semarang,E-Wallet,2,24.82,0.0,49.64,49.64,28.16,21.48,2025-11,2025-11-24/2025-11-30,0.43271555197421435
ORD-502603,2025-12-20,SKU-1012,USB-C Hub,Pro,Electronics,Nova Supply Co.,Online,Bandung,E-Wallet,1,66.9,0.15,66.9,56.86,46.06,10.8,2025-12,2025-12-15/2025-12-21,0.18994020400984876
ORD-502604,2025-06-26,SKU-1026,Desk Lamp,Premium,Home & Kitchen,Peak Imports,Online,Yogyakarta,Card,1,42.39,0.15,42.39,36.03,31.28,4.75,2025-06,2025-06-23/2025-06-29,0.131834582292534
ORD-502605,2025-02-06,SKU-1046,Moisturizer,Premium,Beauty,Peak Imports,Online,Medan,Card,1,8.32,0.0,8.32,8.32,4.59,3.73,2025-02,2025-02-03/2025-02-09,0.44831730769230765
ORD-502606,2025-02-11,SKU-1034,Gel Pen Set,Premium,Office,Aster Distribution,Online,Jakarta,E-Wallet,1,211.77,0.15,211.77,180.0,119.78,60.22,2025-02,2025-02-10/2025-02-16,0.33455555555555555
ORD-502607,2025-04-29,SKU-1012,USB-C Hub,Pro,Electronics,Nova Supply Co.,Retail Store,Yogyakarta,Card,1,66.9,0.0,66.9,66.9,46.06,20.84,2025-04,2025-04-28/2025-05-04,0.3115097159940209
ORD-502608,2025-08-23,SKU-1036,Monitor Stand,Premium,Office,Nova Supply Co.,Online,Semarang,Card,2,158.85,0.05,317.7,301.82,220.54,81.28,2025-08,2025-08-18/2025-08-24,0.26929958253263536
